relation_token_span_ids	ent1_ent2_start	ent1	ent2	label	label_id	ent1_type	ent2_type	ent1_id	ent2_id	ent1_cui	ent2_cui	doc_id	text
	(0, 32)	Dural sinus thrombosis	prednisone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5151	 [s1]Dural sinus thrombosis[e1] developed in two children with acute lymphoblastic leukemia during induction treatment with vincristine sulfate, [s2]prednisone[e2]  and asparaginase.
	(0, 26)	Dural sinus thrombosis	vincristine sulfate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5152	 [s1]Dural sinus thrombosis[e1] developed in two children with acute lymphoblastic leukemia during induction treatment with [s2]vincristine sulfate[e2]  prednisone, and asparaginase.
	(15, 22)	asparaginase	antithrombin III deficiency	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5153	The cause is presumed to be secondary to hypercoagulability due to [s1]asparaginase[e1] induced [s2]antithrombin III deficiency[e2] 
	(13, 26)	lupus erythematosus	penicillamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5154	Six patients with rheumatoid arthritis developed a syndrome resembling [s1]lupus erythematosus[e1] while being treated with [s2]penicillamine[e2] 
	(0, 11)	Systemic lupus erythematosus	penicillamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5155	 [s1]Systemic lupus erythematosus[e1] during [s2]penicillamine[e2] therapy for rheumatoid arthritis.
	(5, 20)	prednisone	Cushingoid features	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5156	However, the amount of [s1]prednisone[e1] required to maintain normotension resulted in [s2]Cushingoid features[e2] and has been discontinued.
	(6, 25)	fasting hypoglycemia	disopyramide	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5157	Clinicians should be aware of [s1]fasting hypoglycemia[e1] as an unusual but potentially serious complication of [s2]disopyramide[e2] therapy.
	(0, 12)	Disopyramide	hypoglycemia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5158	 [s1]Disopyramide[e1] (Norpace)-induced [s2]hypoglycemia[e2] 
	(4, 10)	Norpace	hypoglycemia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5159	Disopyramide  [s1]Norpace[e1] -induced [s2]hypoglycemia[e2] 
	(0, 7)	Cefoxitin	renal failure	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5160	 [s1]Cefoxitin[e1] associated [s2]renal failure[e2] 
	(12, 26)	acute tubular necrosis	cefoxitin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5161	The other woman had rheumatoid arthritis and developed [s1]acute tubular necrosis[e1] after treatment with gentamicin and [s2]cefoxitin[e2] 
	(12, 21)	acute tubular necrosis	gentamicin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5162	The other woman had rheumatoid arthritis and developed [s1]acute tubular necrosis[e1] after treatment with [s2]gentamicin[e2] and cefoxitin.
	(5, 15)	acute deterioration of renal function	cefoxitin sodium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5163	Two elderly women suffered an [s1]acute deterioration of renal function[e1] after treatment with [s2]cefoxitin sodium[e2] 
	(0, 17)	Transient anuria	SQ 14225	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5164	 [s1]Transient anuria[e1] following administration of angiotensin I-converting enzyme inhibitor  [s2]SQ 14225[e2]  in a patient with renal artery stenosis of the solitary kidney successfully treated with renal autotransplantation.
	(18, 32)	acute renal impairment	captopril	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5165	We report on a patient with renal artery stenosis who had only 1 kidney and in whom [s1]acute renal impairment[e1] developed with transient anuria after the administration of [s2]captopril[e2] 
	(23, 32)	transient anuria	captopril	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5166	We report on a patient with renal artery stenosis who had only 1 kidney and in whom acute renal impairment developed with [s1]transient anuria[e1] after the administration of [s2]captopril[e2] 
	(11, 31)	amiodarone	atypical ventricular tachycardia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5167	A 44-year-old woman is described in whom [s1]amiodarone[e1]  disopyramide, and quinidine, administered alone separately, induced [s2]atypical ventricular tachycardia[e2] (AVT, torsade de pointes).
	(15, 31)	disopyramide	atypical ventricular tachycardia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5168	A 44-year-old woman is described in whom amiodarone, [s1]disopyramide[e1]  and quinidine, administered alone separately, induced [s2]atypical ventricular tachycardia[e2] (AVT, torsade de pointes).
	(21, 31)	quinidine	atypical ventricular tachycardia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5169	A 44-year-old woman is described in whom amiodarone, disopyramide, and [s1]quinidine[e1]  administered alone separately, induced [s2]atypical ventricular tachycardia[e2] (AVT, torsade de pointes).
	(11, 41)	amiodarone	AVT	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5170	A 44-year-old woman is described in whom [s1]amiodarone[e1]  disopyramide, and quinidine, administered alone separately, induced atypical ventricular tachycardia  [s2]AVT[e2]  torsade de pointes).
	(15, 41)	disopyramide	AVT	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5171	A 44-year-old woman is described in whom amiodarone, [s1]disopyramide[e1]  and quinidine, administered alone separately, induced atypical ventricular tachycardia  [s2]AVT[e2]  torsade de pointes).
	(21, 41)	quinidine	AVT	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5172	A 44-year-old woman is described in whom amiodarone, disopyramide, and [s1]quinidine[e1]  administered alone separately, induced atypical ventricular tachycardia  [s2]AVT[e2]  torsade de pointes).
	(11, 45)	amiodarone	torsade de pointes	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5173	A 44-year-old woman is described in whom [s1]amiodarone[e1]  disopyramide, and quinidine, administered alone separately, induced atypical ventricular tachycardia (AVT, [s2]torsade de pointes[e2] .
	(15, 45)	disopyramide	torsade de pointes	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5174	A 44-year-old woman is described in whom amiodarone, [s1]disopyramide[e1]  and quinidine, administered alone separately, induced atypical ventricular tachycardia (AVT, [s2]torsade de pointes[e2] .
	(21, 45)	quinidine	torsade de pointes	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5175	A 44-year-old woman is described in whom amiodarone, disopyramide, and [s1]quinidine[e1]  administered alone separately, induced atypical ventricular tachycardia (AVT, [s2]torsade de pointes[e2] .
	(0, 11)	Amiodarone	AVT	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5176	 [s1]Amiodarone[e1] was the third drug to induce [s2]AVT[e2] in this patient; she received 200 mg/day six days per week for six months.
	(24, 38)	arrhythmia	disopyramide	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5177	Atypical ventricular tachycardia (torsade de pointes) induced by amiodarone: [s1]arrhythmia[e1] previously induced by quinidine and [s2]disopyramide[e2] 
	(24, 34)	arrhythmia	quinidine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5178	Atypical ventricular tachycardia (torsade de pointes) induced by amiodarone: [s1]arrhythmia[e1] previously induced by [s2]quinidine[e2] and disopyramide.
	(0, 22)	Atypical ventricular tachycardia	amiodarone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5179	 [s1]Atypical ventricular tachycardia[e1] (torsade de pointes) induced by [s2]amiodarone[e2]  arrhythmia previously induced by quinidine and disopyramide.
	(10, 20)	torsade de pointes	amiodarone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5180	Atypical ventricular tachycardia  [s1]torsade de pointes[e1]  induced by [s2]amiodarone[e2]  arrhythmia previously induced by quinidine and disopyramide.
	(13, 27)	disopyramide	AVT	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5181	Two years later, 24 hours following an increase in the dose of [s1]disopyramide[e1] from 300 to 600 mg/day, [s2]AVT[e2] with syncope occurred; isoproterenol abolished the arrhythmia instantly.
	(13, 30)	disopyramide	syncope	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5182	Two years later, 24 hours following an increase in the dose of [s1]disopyramide[e1] from 300 to 600 mg/day, AVT with [s2]syncope[e2] occurred; isoproterenol abolished the arrhythmia instantly.
	(61, 74)	coronary vasoconstriction	dopamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5183	Although the existence of an acute pericarditis or an acute myocarditis as possible causes of the ST elevation cannot be fully ruled out, the sudden onset, prominent magnitude, and brief duration of the ST elevation are perhaps more indicative of an acute ischemic event, possibly related to a transient [s1]coronary vasoconstriction[e1] induced by the [s2]dopamine[e2] infusion.
	(5, 17)	nephrosis	hydroxychloroquine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5184	Complete remission of the [s1]nephrosis[e1] occurred after discontinuation of [s2]hydroxychloroquine[e2] therapy.
	(0, 4)	Hepatitis	cimetidine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5185	 [s1]Hepatitis[e1] following [s2]cimetidine[e2] administration.
	(8, 24)	hepatic dysfunction	cimetidine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5186	The case of an adult who developed both [s1]hepatic dysfunction[e1] and an impaired macrophage migration after exposure to [s2]cimetidine[e2] is discussed.
	(14, 24)	impaired macrophage migration	cimetidine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5187	The case of an adult who developed both hepatic dysfunction and an [s1]impaired macrophage migration[e1] after exposure to [s2]cimetidine[e2] is discussed.
	(7, 14)	cimetidine	hepatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5188	There have been only two reports of [s1]cimetidine[e1] induced [s2]hepatitis[e2] 
	(16, 30)	digoxin	complete atrioventricular block	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5189	A 66-year-old mand suffering from severe coronary heart disease took [s1]digoxin[e1] with suicidal intent an was treated for the ensuing [s2]complete atrioventricular block[e2] with digoxin-specific antibody fragments.
	(0, 10)	Verapamil	angina pectoris	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5190	 [s1]Verapamil[e1] in effort-induced [s2]angina pectoris[e2] in patients with normal coronary arteries.
	(0, 7)	Flucytosine	diarrhea	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5191	 [s1]Flucytosine[e1] associated [s2]diarrhea[e2] has been previously described in 6%-10% of patients receiving the drug.
	(6, 39)	flucytosine	marked separation of loops of bowel	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5192	This report describes a case of [s1]flucytosine[e1] associated ulcerating enteritis in which the small bowel x-ray demonstrated severe luminal narrowing, ulceration, and [s2]marked separation of loops of bowel[e2] 
	(6, 28)	flucytosine	severe luminal narrowing	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5193	This report describes a case of [s1]flucytosine[e1] associated ulcerating enteritis in which the small bowel x-ray demonstrated [s2]severe luminal narrowing[e2]  ulceration, and marked separation of loops of bowel.
	(6, 13)	flucytosine	ulcerating enteritis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5194	This report describes a case of [s1]flucytosine[e1] associated [s2]ulcerating enteritis[e2] in which the small bowel x-ray demonstrated severe luminal narrowing, ulceration, and marked separation of loops of bowel.
	(6, 34)	flucytosine	ulceration	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5195	This report describes a case of [s1]flucytosine[e1] associated ulcerating enteritis in which the small bowel x-ray demonstrated severe luminal narrowing, [s2]ulceration[e2]  and marked separation of loops of bowel.
	(0, 9)	Ulcerating enteritis	flucytosine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5196	 [s1]Ulcerating enteritis[e1] associated with [s2]flucytosine[e2] therapy.
	(0, 15)	Papilledema	perhexiline maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5197	 [s1]Papilledema[e1] without peripheral neuropathy in a patient taking [s2]perhexiline maleate[e2] 
	(4, 30)	acute pancreatitis	L-asparaginase	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5198	An adolescent male developed [s1]acute pancreatitis[e1] and pseudocyst of the pancreas 16 weeks after cessation of intramuscular [s2]L-asparaginase[e2] 
	(10, 30)	pseudocyst of the pancreas	L-asparaginase	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5199	An adolescent male developed acute pancreatitis and [s1]pseudocyst of the pancreas[e1] 16 weeks after cessation of intramuscular [s2]L-asparaginase[e2] 
	(0, 20)	Delayed pseudocyst of the pancreas	L-asparaginase	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5200	 [s1]Delayed pseudocyst of the pancreas[e1] can be a complication of intramuscular [s2]L-asparaginase[e2] 
	(0, 9)	L-asparaginase	pancreatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5201	 [s1]L-asparaginase[e1] induced [s2]pancreatitis[e2] has been reported during or closely following administration of the drug.
	(3, 30)	pseudocyst of the pancreas	L-asparaginase	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5202	Three cases of [s1]pseudocyst of the pancreas[e1] in two women and one man have previously been reported with the use of intravenous [s2]L-asparaginase[e2] 
	(6, 14)	DCA	decrease in blood lactate levels	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5203	In one patient, treatment with [s1]DCA[e1] was associated with a [s2]decrease in blood lactate levels[e2] from 11.2 mM before treatment to 0.8 mM 16 h later.
	(1, 9)	delirious	lithium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5204	Nine [s1]delirious[e1] patients suffering from [s2]lithium[e2] intoxication were examined with the Mini-Mental State Exam (MMS) to describe the clinical course of the disorder.
	(3, 10)	delirium	lithium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5205	The course of [s1]delirium[e1] due to [s2]lithium[e2] intoxication.
	(3, 10)	hyperkalemia	arginine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5206	Life-threatening [s1]hyperkalemia[e1] induced by [s2]arginine[e2] 
	(0, 16)	Marked hyperkalemia	arginine monohydrochloride	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5207	 [s1]Marked hyperkalemia[e1] was observed during and immediately after an infusion of [s2]arginine monohydrochloride[e2] in two patients with severe hepatic disease and moderate renal insufficiency.
	(15, 24)	lichen planus	gold	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5208	A 58-year-old man with rheumatoid arthritis developed [s1]lichen planus[e1] during treatment with [s2]gold[e2] 
	(0, 6)	Acne	gold	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5209	 [s1]Acne[e1] provoked by [s2]gold[e2] seems not to have been described elsewhere.
	(5, 11)	acne	gold	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5210	Lichen planus and [s1]acne[e1] provoked by [s2]gold[e2] 
	(0, 11)	Lichen planus	gold	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5211	 [s1]Lichen planus[e1] and acne provoked by [s2]gold[e2] 
	(5, 24)	gold	skin disturbances	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5212	The case history confirms that [s1]gold[e1] treatment, even in the same patient, can give rise to a wide range of [s2]skin disturbances[e2]  which in many cases do not break out until long after the drug has been withdrawn.
	(10, 13)	lithium	nephrotoxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5213	Secondary hyperparathyroidism in certain patients with [s1]lithium[e1]  [s2]nephrotoxicity[e2] is also possible.
	(0, 12)	Secondary hyperparathyroidism	lithium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5214	 [s1]Secondary hyperparathyroidism[e1] in certain patients with [s2]lithium[e2] nephrotoxicity is also possible.
	(4, 9)	lithium	biochemical hyperparathyroidism	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5215	These results indicate that [s1]lithium[e1] may cause [s2]biochemical hyperparathyroidism[e2] 
	(26, 33)	CHB	disopyramide phosphate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5216	A 57-year-old woman with right bundle branch block +LPH and ventricular premature contractions developed complete heart block  [s1]CHB[e1]  following administration of [s2]disopyramide phosphate[e2] (Norpace).
	(26, 38)	CHB	Norpace	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5217	A 57-year-old woman with right bundle branch block +LPH and ventricular premature contractions developed complete heart block  [s1]CHB[e1]  following administration of disopyramide phosphate  [s2]Norpace[e2] .
	(23, 35)	complete heart block	disopyramide phosphate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5218	A 57-year-old woman with right bundle branch block +LPH and ventricular premature contractions developed [s1]complete heart block[e1] (CHB) following administration of [s2]disopyramide phosphate[e2] (Norpace).
	(23, 40)	complete heart block	Norpace	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5219	A 57-year-old woman with right bundle branch block +LPH and ventricular premature contractions developed [s1]complete heart block[e1] (CHB) following administration of disopyramide phosphate  [s2]Norpace[e2] .
	(0, 7)	Disopyramide	heart block	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5220	 [s1]Disopyramide[e1] induced [s2]heart block[e2] 
	(8, 43)	bretylium	cardiac arrest	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5221	Although transient increases in ectopy after [s1]bretylium[e1] therapy have been described, presumably due to catecholamine release, the occurrence of life-threatening ventricular arrhythmia leading to [s2]cardiac arrest[e2] has not previously been emphasized.
	(8, 33)	bretylium	ventricular arrhythmia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5222	Although transient increases in ectopy after [s1]bretylium[e1] therapy have been described, presumably due to catecholamine release, the occurrence of life-threatening [s2]ventricular arrhythmia[e2] leading to cardiac arrest has not previously been emphasized.
	(8, 28)	ventricular tachycardia	bretylium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5223	In the first patient, two episodes of [s1]ventricular tachycardia[e1] requiring cardioversion occurred in close temporal sequence with administering [s2]bretylium[e2] 
	(6, 32)	cardiac arrests	bretylium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5224	In the second case, five [s1]cardiac arrests[e1] due to ventricular tachycardia and fibrillation occurred during several hours after beginning a trial of [s2]bretylium[e2] maintenance therapy for complex ventricular ectopy.
	(18, 32)	fibrillation	bretylium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5225	In the second case, five cardiac arrests due to ventricular tachycardia and [s1]fibrillation[e1] occurred during several hours after beginning a trial of [s2]bretylium[e2] maintenance therapy for complex ventricular ectopy.
	(10, 32)	ventricular tachycardia	bretylium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5226	In the second case, five cardiac arrests due to [s1]ventricular tachycardia[e1] and fibrillation occurred during several hours after beginning a trial of [s2]bretylium[e2] maintenance therapy for complex ventricular ectopy.
	(10, 19)	fibrillation	bretylium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5227	Paradoxical ventricular tachycardia and [s1]fibrillation[e1] after intravenous [s2]bretylium[e2] therapy.
	(0, 19)	Paradoxical ventricular tachycardia	bretylium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5228	 [s1]Paradoxical ventricular tachycardia[e1] and fibrillation after intravenous [s2]bretylium[e2] therapy.
	(0, 7)	Lithium	acute renal failure	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5229	 [s1]Lithium[e1] is known to cause [s2]acute renal failure[e2] and tubulo-interstitial disease, but the recently described association with proteinuria or nephrotic syndrome is little recognized.
	(0, 28)	Lithium	nephrotic syndrome	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5230	 [s1]Lithium[e1] is known to cause acute renal failure and tubulo-interstitial disease, but the recently described association with proteinuria or [s2]nephrotic syndrome[e2] is little recognized.
	(0, 25)	Lithium	proteinuria	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5231	 [s1]Lithium[e1] is known to cause acute renal failure and tubulo-interstitial disease, but the recently described association with [s2]proteinuria[e2] or nephrotic syndrome is little recognized.
	(0, 11)	Lithium	tubulo-interstitial disease	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5232	 [s1]Lithium[e1] is known to cause acute renal failure and [s2]tubulo-interstitial disease[e2]  but the recently described association with proteinuria or nephrotic syndrome is little recognized.
	(0, 9)	Nephrotic syndrome	lithium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5233	 [s1]Nephrotic syndrome[e1] associated with [s2]lithium[e2] therapy.
	(6, 12)	lithium	nephrotic syndrome	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5234	Two patients on long-term [s1]lithium[e1] therapy developed the [s2]nephrotic syndrome[e2] 
	(8, 22)	diarrhea	ampicillin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5235	A 67-year-old man developed [s1]diarrhea[e1] shortly after a 10-day course of oral [s2]ampicillin[e2] 
	(28, 37)	sensori-neural hearing loss	vincristine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5236	A 73-year-old woman with non-Hodgkin's lymphoma had two episodes of severe, bilateral, [s1]sensori-neural hearing loss[e1] after [s2]vincristine[e2] therapy.
	(0, 9)	Acute acoustic nerve palsy	vincristine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5237	 [s1]Acute acoustic nerve palsy[e1] associated with [s2]vincristine[e2] therapy.
	(0, 19)	Bilateral acoustic (VIII) nerve palsy	vincristine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5238	 [s1]Bilateral acoustic (VIII) nerve palsy[e1] in this patient was most likely a manifestation of [s2]vincristine[e2] neurotoxicity.
	(17, 23)	vincristine	neurotoxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5239	Bilateral acoustic (VIII) nerve palsy in this patient was most likely a manifestation of [s1]vincristine[e1]  [s2]neurotoxicity[e2] 
	(3, 9)	timolol	heart failure	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5240	A case of [s1]timolol[e1] associated [s2]heart failure[e2] in a 73-year old white man is reported.
	(0, 15)	Bradycardia	timolol maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5241	 [s1]Bradycardia[e1] and congestive heart failure associated with ocular [s2]timolol maleate[e2] 
	(4, 15)	congestive heart failure	timolol maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5242	Bradycardia and [s1]congestive heart failure[e1] associated with ocular [s2]timolol maleate[e2] 
	(16, 37)	dyspnea	timolol	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5243	On the second day of hospitalization, it was noted that the patient's [s1]dyspnea[e1] and sinus bradycardia could be related to a recent increase in his [s2]timolol[e2] dosage.
	(21, 37)	sinus bradycardia	timolol	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5244	On the second day of hospitalization, it was noted that the patient's dyspnea and [s1]sinus bradycardia[e1] could be related to a recent increase in his [s2]timolol[e2] dosage.
	(0, 12)	Fatal ventricular fibrillation	digoxin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5245	 [s1]Fatal ventricular fibrillation[e1] after treatment with [s2]digoxin[e2] in a 27-year-old man with mitral leaflet prolapse syndrome.
	(4, 31)	digoxin	functional impairment	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5246	He was started on [s1]digoxin[e1]  0.25 mg daily, because of echocardiographically demonstrated left ventricular dilatation and [s2]functional impairment[e2]  he died of ventricular fibrillation 15 days later.
	(4, 23)	digoxin	left ventricular dilatation	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5247	He was started on [s1]digoxin[e1]  0.25 mg daily, because of echocardiographically demonstrated [s2]left ventricular dilatation[e2] and functional impairment; he died of ventricular fibrillation 15 days later.
	(4, 37)	digoxin	ventricular fibrillation	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5248	He was started on [s1]digoxin[e1]  0.25 mg daily, because of echocardiographically demonstrated left ventricular dilatation and functional impairment; he died of [s2]ventricular fibrillation[e2] 15 days later.
	(2, 8)	rapid mood cycling	L-dopa	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5249	Induction of [s1]rapid mood cycling[e1] during [s2]L-dopa[e2] treatment in a bipolar patient.
	(20, 26)	L-dopa	shortened the manic-depressive cycle	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5250	The authors report a longitudinal case study of a woman with a history of bipolar affective disorder in which [s1]L-dopa[e1]  [s2]shortened the manic-depressive cycle[e2] length when administered in a double-blind trial.
	(0, 6)	Liver disease	perhexiline maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5251	 [s1]Liver disease[e1] induced by [s2]perhexiline maleate[e2] 
	(6, 17)	fatal perhexiline maleate liver injury	perhexiline maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5252	This paper reports a case of [s1]fatal perhexiline maleate liver injury[e1]  [s2]perhexiline maleate[e2] liver injury.
	(0, 32)	Acute non-lymphocytic leukemia	dihydroxybusulfan	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5253	 [s1]Acute non-lymphocytic leukemia[e1] in patients with ovarian carcinoma following long-term treatment with Treosulfan (= [s2]dihydroxybusulfan[e2] .
	(0, 26)	Acute non-lymphocytic leukemia	Treosulfan	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5254	 [s1]Acute non-lymphocytic leukemia[e1] in patients with ovarian carcinoma following long-term treatment with [s2]Treosulfan[e2] (= dihydroxybusulfan).
	(0, 27)	Acute non-lymphocytic leukemia	dihydroxybusulfan	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5255	 [s1]Acute non-lymphocytic leukemia[e1] occurred in eight women following long-term treatment with Treosulfan (= [s2]dihydroxybusulfan[e2]  for ovarian carcinoma.
	(0, 21)	Acute non-lymphocytic leukemia	Treosulfan	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5256	 [s1]Acute non-lymphocytic leukemia[e1] occurred in eight women following long-term treatment with [s2]Treosulfan[e2] (= dihydroxybusulfan) for ovarian carcinoma.
	(6, 20)	acute leukemia	Treosulfan	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5257	Seven of the eight cases of [s1]acute leukemia[e1] occurred in a series of 553 patients treated with [s2]Treosulfan[e2] for ovarian cancer in the period from 1970 to 1977 and followed closely for a total of 1159 patient-years up to February 1978.
	(4, 22)	acute leukemia	Treosulfan	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5258	The probability of developing [s1]acute leukemia[e1] in this study was not significantly correlated to the total cumulative dosage of [s2]Treosulfan[e2] 
	(0, 7)	Propranolol	bronchospasm	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5259	 [s1]Propranolol[e1] related [s2]bronchospasm[e2] in patients without history of asthma.
	(13, 28)	bronchospasm	propranolol	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5260	Regardless of a negative history of asthma, therefore, life-threatening [s1]bronchospasm[e1] must be considered a possible complication of [s2]propranolol[e2] therapy.
	(2, 17)	bronchospasm	propranolol	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5261	Since the [s1]bronchospasm[e1] was relieved with discontinuation of [s2]propranolol[e2] and supportive bronchodilator therapy, the bronchospasm was believed to be caused by propranolol.
	(2, 17)	bronchospasm	propranolol	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5262	Since the [s1]bronchospasm[e1] was relieved with discontinuation of [s2]propranolol[e2] and supportive bronchodilator therapy, the bronchospasm was believed to be caused by propranolol.
	(11, 20)	bronchospasm	propranolol	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5263	Three patients with no history of asthma or allergy developed [s1]bronchospasm[e1] while taking [s2]propranolol[e2] for hypertension.
